cell_id,dataset,n_stored,n_kept,n_dropped_by_cleaning,too_short,q1,q1_first,q1_material_diff,denominator,excluded_by_guard,T,q1_k1,q1_k10,q1_k20,q1_k50,T_r2_rho0.70,guard_r2_rho0.70,T_r1_rho0.70,guard_r1_rho0.70,T_r2_rho0.75,guard_r2_rho0.75,T_r1_rho0.75,guard_r1_rho0.75,T_r2_rho0.80,guard_r2_rho0.80,T_r1_rho0.80,guard_r1_rho0.80,T_r2_rho0.85,guard_r2_rho0.85,T_r1_rho0.85,guard_r1_rho0.85,T_r2_rho0.90,guard_r2_rho0.90,T_r1_rho0.90,guard_r1_rho0.90,t1,T_from_record_end,fit_start,fit_end,monotone_violation_Ah,monotone_within_tol,rmse_power_law,rmse_two_term_exponential,rmse_rollover,best_family_in_sample,n_pos_k2.0_m2,n_neg_k2.0_m2,n_pos_k2.0_m3,n_neg_k2.0_m3,n_pos_k2.5_m2,n_neg_k2.5_m2,n_pos_k2.5_m3,n_neg_k2.5_m3,n_pos_k3.0_m2,n_neg_k3.0_m2,n_pos_k3.0_m3,n_neg_k3.0_m3,n_pos_k3.5_m2,n_neg_k3.5_m2,n_pos_k3.5_m3,n_neg_k3.5_m3,n_pos_k4.0_m2,n_neg_k4.0_m2,n_pos_k4.0_m3,n_neg_k4.0_m3,residual_scale_Ah
HUST_1-1,HUST,1504,1504,0,False,1.1740283473193478,1.1740283473193478,False,0.2940283473193477,False,1504.0,1.1740283473193478,1.1740283473193478,1.1740283473193478,1.1740283473193478,,False,,False,,False,1504.0,False,1504.0,False,1348.0,False,1359.0,False,1187.0,False,1210.0,False,986.0,False,1.0,True,1.0,1504.0,0.00011768443408444185,True,0.0031110560779734646,0.0022605028631307155,0.0008093494449010704,rollover,1.0,8.0,1.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000830922256103786
HUST_1-2,HUST,2678,2678,0,False,1.2053069067599071,1.2053069067599071,False,0.32530690675990703,False,2678.0,1.2053069067599071,1.2053069067599071,1.2053069067599071,1.2053069067599071,,False,,False,,False,2548.0,False,2678.0,False,2246.0,False,2388.0,False,1944.0,False,2120.0,False,1504.0,False,1.0,False,1.0,2678.0,0.00011287334887333245,True,0.004374327866014931,0.0026230733016414072,0.0013429915963960493,rollover,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0020887007127626087
HUST_1-3,HUST,1858,1858,0,False,1.1827078635068675,1.163728174980576,True,0.3027078635068674,False,1858.0,1.163728174980576,1.1745700509712549,1.1827078635068675,1.1875407734783774,,False,,False,,False,1858.0,False,1858.0,False,1693.0,False,1679.0,False,1509.0,False,1506.0,False,1302.0,False,20.0,True,20.0,1858.0,0.023812598497801485,False,0.005049971783727209,0.0031707751190914214,0.0007709066040250602,rollover,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0010600839399273149
HUST_1-4,HUST,1500,1500,0,False,1.1819039394457433,1.1642979376845377,True,0.30190393944574323,False,1500.0,1.1642979376845377,1.1741429425537464,1.1819039394457433,1.1870954627816668,,False,,False,,False,1500.0,False,1500.0,False,1356.0,False,1346.0,False,1207.0,False,1207.0,False,1062.0,False,20.0,True,20.0,1500.0,0.022797525097129068,False,0.005601910778446979,0.004477418867277649,0.0011616292794200784,rollover,2.0,9.0,1.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0010321986954246797
HUST_1-5,HUST,1971,1971,0,False,1.175808510075114,1.1572136085470088,True,0.295808510075114,False,1971.0,1.1572136085470088,1.1676068934472974,1.175808510075114,1.1806826813778852,,False,,False,,False,,False,1971.0,False,1799.0,False,1759.0,False,1522.0,False,1490.0,False,1207.0,False,20.0,True,20.0,1971.0,0.023469072830876403,False,0.002215258940429567,0.0010163103156307978,0.0009396092543781177,rollover,0.0,1.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013643703777734154
HUST_1-6,HUST,1143,1143,0,False,1.2031721841491843,1.2031721841491843,False,0.32317218414918414,False,1143.0,1.2031721841491843,1.2031721841491843,1.2031721841491843,1.2031721841491843,,False,,False,,False,1094.0,False,1143.0,False,963.0,False,1023.0,False,813.0,False,899.0,False,617.0,False,1.0,True,1.0,1143.0,0.0,True,0.004244644705223111,0.0020721737432034815,0.001106858020008766,rollover,1.0,16.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000968801548381975
HUST_1-7,HUST,1678,1678,0,False,1.1857813594405595,1.1857813594405595,False,0.3057813594405594,False,1678.0,1.1857813594405595,1.1857813594405595,1.1857813594405595,1.1857813594405595,,False,,False,,False,1652.0,False,1678.0,False,1481.0,False,1520.0,False,1307.0,False,1363.0,False,1080.0,False,1.0,True,1.0,1678.0,0.00010537663817666854,True,0.003653662858037124,0.002363957474558733,0.0007775025243240545,rollover,2.0,8.0,1.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008234893293110246
HUST_1-8,HUST,2285,2285,0,False,1.190939220823621,1.190939220823621,False,0.3109392208236208,False,2285.0,1.190939220823621,1.190939220823621,1.190939220823621,1.190939220823621,,False,,False,,False,2227.0,False,2285.0,False,1976.0,False,2049.0,False,1713.0,False,1817.0,False,1361.0,False,1.0,False,1.0,2285.0,0.0027153061383060617,True,0.003047721216732706,0.001569478033762113,0.0007684805442853117,rollover,2.0,7.0,1.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008691852032407983
HUST_10-1,HUST,1702,1702,0,False,1.174714499300699,1.174714499300699,False,0.29471449930069893,False,1702.0,1.174714499300699,1.174714499300699,1.174714499300699,1.174714499300699,,False,,False,,False,1700.0,False,1702.0,False,1538.0,False,1551.0,False,1365.0,False,1392.0,False,1145.0,False,1.0,True,1.0,1702.0,0.00010840326340333384,True,0.003978773218251691,0.002089369305053742,0.0007729923474831308,rollover,1.0,9.0,1.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008256476443682517
HUST_10-2,HUST,1697,1697,0,False,1.1999069484071525,1.1851868362082365,True,0.3199069484071524,False,1697.0,1.1851868362082365,1.1969667012691052,1.1999069484071525,1.2009492854182895,,False,,False,,False,1678.0,False,1697.0,False,1540.0,False,1572.0,False,1375.0,False,1429.0,False,1131.0,False,20.0,True,20.0,1697.0,0.015762449210052987,False,0.005883014154810816,0.0010850846075094631,0.0007806597919688602,rollover,0.0,12.0,0.0,10.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0008551890253348941
HUST_10-3,HUST,1848,1848,0,False,1.181921724320124,1.181921724320124,False,0.301921724320124,False,1848.0,1.181921724320124,1.181921724320124,1.181921724320124,1.181921724320124,,False,,False,,False,1833.0,False,1848.0,False,1662.0,False,1695.0,False,1461.0,False,1513.0,False,1197.0,False,1.0,False,1.0,1848.0,0.00010580668220683265,True,0.004440798786494005,0.001829632856693215,0.0007005828647455574,rollover,13.0,8.0,3.0,6.0,1.0,15.0,1.0,12.0,1.0,9.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0004918935094618849
HUST_10-4,HUST,1811,1811,0,False,1.1956806434602472,1.1792975931623932,True,0.31568064346024705,False,1811.0,1.1792975931623932,1.1902041135457178,1.1956806434602472,1.198623219943024,,False,,False,,False,1799.0,False,1811.0,False,1650.0,False,1672.0,False,1490.0,False,1527.0,False,1281.0,False,20.0,True,20.0,1811.0,0.019325626780630767,False,0.0054939262807974275,0.0019331199391051748,0.0005670026254703637,rollover,2.0,3.0,2.0,1.0,4.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0006559066431424108
HUST_10-5,HUST,2030,2030,0,False,1.1973988891996932,1.180147335353535,True,0.31739888919969306,False,2030.0,1.180147335353535,1.1916825389277428,1.1973988891996932,1.2003990346024387,,False,,False,,False,2016.0,False,2030.0,False,1846.0,False,1873.0,False,1655.0,False,1702.0,False,1400.0,False,20.0,True,20.0,2030.0,0.020251699248903687,False,0.005291768463918815,0.0015225225783522959,0.0006967070855765456,rollover,0.0,4.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0007933818888095426
HUST_10-6,HUST,2285,2285,0,False,1.2318836186480187,1.2318836186480187,False,0.35188361864801854,False,2285.0,1.2318836186480187,1.2318836186480187,1.2318836186480187,1.2318836186480187,,False,,False,,False,2116.0,False,2285.0,False,1880.0,False,2073.0,False,1643.0,False,1862.0,False,1349.0,False,1.0,True,1.0,2285.0,0.00010416327376328027,True,0.004333719153681321,0.0036382064635724727,0.0008199959944094265,rollover,0.0,8.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010496813989533057
HUST_10-7,HUST,1783,1783,0,False,1.1974141228179267,1.1808558988344986,True,0.3174141228179266,False,1783.0,1.1808558988344986,1.1916603551411593,1.1974141228179267,1.200216632944837,,False,,False,,False,1771.0,False,1783.0,False,1610.0,False,1637.0,False,1430.0,False,1475.0,False,1207.0,False,20.0,True,20.0,1783.0,0.01936073411033834,False,0.004512509578351559,0.001715543479699144,0.0005731231438683116,rollover,3.0,19.0,0.0,14.0,2.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0005559495538174949
HUST_10-8,HUST,1400,1400,0,False,1.1863510301476308,1.1863510301476308,False,0.30635103014763065,False,1400.0,1.1863510301476308,1.1863510301476308,1.1863510301476308,1.1863510301476308,,False,,False,,False,1380.0,False,1400.0,False,1239.0,False,1274.0,False,1082.0,False,1133.0,False,900.0,False,1.0,True,1.0,1400.0,0.00010737886557898868,True,0.003481714476974457,0.0026938112933968692,0.0007732145613744914,rollover,1.0,6.0,1.0,4.0,1.0,12.0,1.0,9.0,1.0,7.0,0.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0006191034464174646
HUST_2-2,HUST,2651,2651,0,False,1.2212242557886563,1.2212242557886563,False,0.3412242557886562,False,2651.0,1.2212242557886563,1.2212242557886563,1.2212242557886563,1.2212242557886563,,False,,False,,False,2527.0,False,2651.0,False,2286.0,False,2457.0,False,1995.0,False,2230.0,False,1574.0,False,1.0,False,1.0,2651.0,0.00011839808339808577,True,0.006556739858443381,0.002453797721064083,0.0011180180061857745,rollover,0.0,11.0,0.0,9.0,0.0,11.0,0.0,8.0,1.0,4.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0007786341418870371
HUST_2-3,HUST,1751,1751,0,False,1.1844303394457434,1.166800254856255,True,0.30443033944574327,False,1751.0,1.166800254856255,1.1762382228438268,1.1844303394457434,1.1890099005957047,,False,,False,,False,1751.0,False,1751.0,False,1581.0,False,1576.0,False,1409.0,False,1414.0,False,1235.0,False,20.0,True,20.0,1751.0,0.022209645739449613,False,0.005079993550212532,0.0040800975505971785,0.0011790465064746047,rollover,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0015110040871557397
HUST_2-4,HUST,1499,1499,0,False,1.1839517055167053,1.1839517055167053,False,0.30395170551670514,False,1499.0,1.1839517055167053,1.1839517055167053,1.1839517055167053,1.1839517055167053,,False,,False,,False,1479.0,False,1499.0,False,1322.0,False,1354.0,False,1151.0,False,1201.0,False,931.0,False,1.0,True,1.0,1499.0,0.00010137498057516403,True,0.002983542775301434,0.0017126169910831846,0.0007840824942766457,rollover,0.0,9.0,0.0,8.0,0.0,14.0,0.0,12.0,1.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0006351249245177407
HUST_2-5,HUST,1386,1386,0,False,1.177056308987313,1.1578954442890443,True,0.29705630898731283,False,1386.0,1.1578954442890443,1.1687575256151295,1.177056308987313,1.180099534162138,,False,,False,,False,,False,1386.0,False,1256.0,False,1231.0,False,1089.0,False,1071.0,False,904.0,False,20.0,True,20.0,1386.0,0.022204089873093746,False,0.002547487904770663,0.001807233163905101,0.0003802830693181729,rollover,3.0,4.0,1.0,0.0,5.0,0.0,4.0,0.0,7.0,0.0,5.0,0.0,6.0,0.0,4.0,0.0,5.0,1.0,3.0,1.0,0.0002920213887843198
HUST_2-6,HUST,1572,1572,0,False,1.192580784097388,1.1730249822843828,True,0.312580784097388,False,1572.0,1.1730249822843828,1.184328726910131,1.192580784097388,1.195624158974363,,False,,False,,False,1572.0,False,1572.0,False,1437.0,False,1445.0,False,1294.0,False,1311.0,False,1117.0,False,20.0,True,20.0,1572.0,0.022599176689980238,False,0.005816089685404834,0.0022370492226170915,0.0008266989577091806,rollover,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011725852355947068
HUST_2-7,HUST,2202,2202,0,False,1.1984368495208537,1.1806023507381505,True,0.3184368495208536,False,2202.0,1.1806023507381505,1.191753999896404,1.1984368495208537,1.2007997572649614,,False,,False,,False,2189.0,False,2202.0,False,2004.0,False,2036.0,False,1783.0,False,1836.0,False,1496.0,False,20.0,True,20.0,2202.0,0.0201974065268109,False,0.006045294458397112,0.001943695138694637,0.0009287567579834846,rollover,1.0,10.0,1.0,8.0,1.0,19.0,1.0,15.0,0.0,2.0,0.0,1.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0007965848864723411
HUST_2-8,HUST,1481,1481,0,False,1.1785668376068377,1.1785668376068377,False,0.29856683760683755,False,1481.0,1.1785668376068377,1.1785668376068377,1.1785668376068377,1.1785668376068377,,False,,False,,False,1471.0,False,1481.0,False,1328.0,False,1347.0,False,1180.0,False,1212.0,False,988.0,False,1.0,True,1.0,1481.0,0.00010431546231526312,True,0.0038767516488012518,0.002126057612833884,0.0009600886557326741,rollover,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0013084140943429754
HUST_3-1,HUST,1938,1938,0,False,1.1977781796425837,1.181669508313908,True,0.3177781796425836,False,1938.0,1.181669508313908,1.1917913236467277,1.1977781796425837,1.2003702240870282,,False,,False,,False,1921.0,False,1938.0,False,1752.0,False,1782.0,False,1565.0,False,1615.0,False,1302.0,False,20.0,True,20.0,1938.0,0.01870071577312027,False,0.005195094701663854,0.0012912810613556866,0.0008599744236453409,rollover,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001298908022755681
HUST_3-2,HUST,2283,2283,0,False,1.199377555037559,1.185415952447553,True,0.3193775550375588,False,2283.0,1.185415952447553,1.1943677551411591,1.199377555037559,1.2012359083657125,,False,,False,,False,2250.0,False,2283.0,False,2024.0,False,2077.0,False,1765.0,False,1846.0,False,1423.0,False,20.0,False,20.0,2283.0,0.015819955918159545,False,0.0038930449748675435,0.0012789210807278312,0.0009459347536353306,rollover,2.0,15.0,1.0,9.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0009859806124806925
HUST_3-3,HUST,1649,1649,0,False,1.1889586590520629,1.1734822672882674,True,0.30895865905206277,False,1649.0,1.1734822672882674,1.183101481067085,1.1889586590520629,1.190525143071747,,False,,False,,False,1649.0,False,1649.0,False,1510.0,False,1520.0,False,1354.0,False,1376.0,False,1133.0,False,20.0,True,20.0,1649.0,0.017042875783479516,False,0.005991555300307895,0.0014112063027729854,0.0006469496051810981,rollover,1.0,0.0,1.0,0.0,4.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008573219064178298
HUST_3-4,HUST,1766,1766,0,False,1.1735509308469312,1.1735509308469312,False,0.29355093084693107,False,1766.0,1.1735509308469312,1.1735509308469312,1.1735509308469312,1.1735509308469312,,False,,False,,False,1766.0,False,1766.0,False,1592.0,False,1605.0,False,1374.0,False,1404.0,False,1104.0,False,1.0,True,1.0,1766.0,0.00010714763014796347,True,0.0033969198756294222,0.00173458247237894,0.0010435777024794112,rollover,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0010441330715591393
HUST_3-5,HUST,2657,2657,0,False,1.2291144727272725,1.2291144727272725,False,0.34911447272727236,False,2657.0,1.2291144727272725,1.2291144727272725,1.2291144727272725,1.2291144727272725,,False,,False,,False,2436.0,False,2657.0,False,2142.0,False,2370.0,False,1855.0,False,2112.0,False,1470.0,False,1.0,True,1.0,2657.0,0.0002641980315982728,True,0.004745149931591998,0.0038971952217785157,0.0012201802366653026,rollover,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.001657605372094037
HUST_3-6,HUST,2491,2491,0,False,1.1943579345247384,1.1792669003885003,True,0.31435793452473826,False,2491.0,1.1792669003885003,1.1884570341880383,1.1943579345247384,1.196338639730644,,False,,False,,False,2473.0,False,2491.0,False,2230.0,False,2264.0,False,1967.0,False,2026.0,False,1621.0,False,20.0,False,20.0,2491.0,0.017071739342143566,False,0.00481952846418854,0.0017965001244055077,0.0008593591645563296,rollover,1.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0010104557135108196
HUST_3-7,HUST,2479,2479,0,False,1.170896992385392,1.170896992385392,False,0.2908969923853919,False,2479.0,1.170896992385392,1.170896992385392,1.170896992385392,1.170896992385392,,False,,False,,False,2479.0,False,2479.0,False,2155.0,False,2165.0,False,1854.0,False,1881.0,False,1521.0,False,1.0,True,1.0,2479.0,0.00013696156436138196,True,0.0036594831225226308,0.003351045526500221,0.0011445148444120387,rollover,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0016013437258496153
HUST_3-8,HUST,2342,2342,0,False,1.2128649951825992,1.1982728158508156,True,0.33286499518259904,False,2342.0,1.1982728158508156,1.2068995876197917,1.2128649951825992,1.2141296752136792,,False,,False,,False,2288.0,False,2342.0,False,2086.0,False,2169.0,False,1844.0,False,1967.0,False,1490.0,False,20.0,False,20.0,2342.0,0.01585685936286363,False,0.005980716403567836,0.0013488090779897788,0.0009470748166618985,rollover,0.0,17.0,0.0,16.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0009483993280976315
HUST_4-1,HUST,2217,2217,0,False,1.1820940974358976,1.1820940974358976,False,0.30209409743589744,False,2217.0,1.1820940974358976,1.1820940974358976,1.1820940974358976,1.1820940974358976,,False,,False,,False,2202.0,False,2217.0,False,1996.0,False,2038.0,False,1736.0,False,1810.0,False,1316.0,False,1.0,True,1.0,2217.0,0.00010578186998166927,True,0.005571988412451025,0.0009247397770666484,0.0008766794804968303,rollover,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0012179980110613648
HUST_4-2,HUST,1782,1782,0,False,1.1953833126133167,1.1797019522921528,True,0.31538331261331654,False,1782.0,1.1797019522921528,1.1894392054390095,1.1953833126133167,1.1971602528360568,,False,,False,,False,1770.0,False,1782.0,False,1617.0,False,1640.0,False,1448.0,False,1487.0,False,1234.0,False,20.0,True,20.0,1782.0,0.01745830054390396,False,0.0049629437406271204,0.001825517484523485,0.0005436649781580266,rollover,2.0,2.0,1.0,0.0,3.0,0.0,2.0,0.0,5.0,0.0,5.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0006515770414510254
HUST_4-3,HUST,1142,1142,0,False,1.1755608912198914,1.1755608912198914,False,0.29556089121989126,False,1142.0,1.1755608912198914,1.1755608912198914,1.1755608912198914,1.1755608912198914,,False,,False,,False,1140.0,False,1142.0,False,1040.0,False,1050.0,False,924.0,False,943.0,False,777.0,False,1.0,True,1.0,1142.0,0.00010366827246821586,True,0.0033895873522468093,0.0021212544547366432,0.0008134213992904227,rollover,1.0,12.0,1.0,10.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007494281729743244
HUST_4-4,HUST,1491,1491,0,False,1.1713454265734264,1.1713454265734264,False,0.2913454265734263,False,1491.0,1.1713454265734264,1.1713454265734264,1.1713454265734264,1.1713454265734264,,False,,False,,False,1491.0,False,1491.0,False,1351.0,False,1356.0,False,1191.0,False,1208.0,False,992.0,False,1.0,True,1.0,1491.0,0.00010793291893307355,True,0.0031875878912668906,0.00205985268408441,0.0007874464397215071,rollover,1.0,3.0,1.0,2.0,1.0,8.0,1.0,7.0,1.0,7.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005892468429648313
HUST_4-5,HUST,1561,1561,0,False,1.1944593763791764,1.1944593763791764,False,0.3144593763791763,False,1561.0,1.1944593763791764,1.1944593763791764,1.1944593763791764,1.1944593763791764,,False,,False,,False,1524.0,False,1561.0,False,1372.0,False,1426.0,False,1207.0,False,1280.0,False,1004.0,False,1.0,True,1.0,1561.0,0.00011509230769291001,True,0.0037017801649690987,0.002507920697669106,0.0007497773699317827,rollover,8.0,4.0,0.0,4.0,0.0,8.0,0.0,8.0,1.0,12.0,0.0,10.0,1.0,6.0,1.0,5.0,1.0,0.0,1.0,0.0,0.0004932067870039833
HUST_4-6,HUST,1380,1380,0,False,1.1703703546231548,1.1703703546231548,False,0.29037035462315464,False,1380.0,1.1703703546231548,1.1703703546231548,1.1703703546231548,1.1703703546231548,,False,,False,,False,1380.0,False,1380.0,False,1244.0,False,1247.0,False,1077.0,False,1091.0,False,878.0,False,1.0,True,1.0,1380.0,9.907075887083394e-05,True,0.0030639465846759657,0.0018016925179186979,0.0007524791646664324,rollover,1.0,8.0,1.0,6.0,1.0,13.0,1.0,10.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0005933687921985735
HUST_4-7,HUST,2216,2216,0,False,1.2279596658896657,1.2279596658896657,False,0.34795966588966554,False,2216.0,1.2279596658896657,1.2279596658896657,1.2279596658896657,1.2279596658896657,,False,,False,,False,2050.0,False,2216.0,False,1805.0,False,1994.0,False,1566.0,False,1775.0,False,1281.0,False,1.0,True,1.0,2216.0,0.00010496348096356023,True,0.003926709264001348,0.0036980423778623156,0.0009743417997182521,rollover,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0014271762435735863
HUST_4-8,HUST,1706,1706,0,False,1.1990569747733786,1.180763662004662,True,0.31905697477337847,False,1706.0,1.180763662004662,1.1911114586376628,1.1990569747733786,1.2022357620305661,,False,,False,,False,1693.0,False,1706.0,False,1542.0,False,1566.0,False,1387.0,False,1424.0,False,1192.0,False,20.0,True,20.0,1706.0,0.02147210002590416,False,0.0046051670857097295,0.0020718400469489973,0.0007419050910690183,rollover,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011242421937282948
HUST_5-1,HUST,2507,2507,0,False,1.2056354057498062,1.2056354057498062,False,0.3256354057498061,False,2507.0,1.2056354057498062,1.2056354057498062,1.2056354057498062,1.2056354057498062,,False,,False,,False,2391.0,False,2507.0,False,2104.0,False,2243.0,False,1807.0,False,1982.0,False,1382.0,False,1.0,True,1.0,2507.0,0.00019157984977979936,True,0.003986639488101447,0.0020814662085844758,0.0011685793650375623,rollover,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0017391297514726836
HUST_5-2,HUST,1926,1926,0,False,1.1866618963481002,1.169755575757576,True,0.30666189634810004,False,1926.0,1.169755575757576,1.1792941153587193,1.1866618963481002,1.1924644144004186,,False,,False,,False,1926.0,False,1926.0,False,1752.0,False,1754.0,False,1563.0,False,1578.0,False,1337.0,False,20.0,True,20.0,1926.0,0.022885064832948387,False,0.0044501770232394594,0.002127482275731619,0.0006580083707245526,rollover,3.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0008445831311349343
HUST_5-3,HUST,2689,2689,0,False,1.2017634859362858,1.2017634859362858,False,0.3217634859362857,False,2689.0,1.2017634859362858,1.2017634859362858,1.2017634859362858,1.2017634859362858,,False,,False,,False,2591.0,False,2689.0,False,2306.0,False,2434.0,False,1995.0,False,2166.0,False,1537.0,False,1.0,False,1.0,2689.0,0.00037398010877987,True,0.00512988442739173,0.002114372914223176,0.0010618847926295194,rollover,2.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0012987964649308864
HUST_5-4,HUST,1962,1962,0,False,1.179970822843823,1.179970822843823,False,0.2999708228438229,False,1962.0,1.179970822843823,1.179970822843823,1.179970822843823,1.179970822843823,,False,,False,,False,1943.0,False,1962.0,False,1715.0,False,1748.0,False,1506.0,False,1552.0,False,1266.0,False,1.0,True,1.0,1962.0,0.0002352814814809978,True,0.0035683018718740216,0.003271856982946947,0.0012147934143881592,rollover,3.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018272834202797033
HUST_5-5,HUST,1583,1583,0,False,1.1865113972028012,1.1715438983682986,True,0.3065113972028011,False,1583.0,1.1715438983682986,1.1798885564361603,1.1865113972028012,1.1914008167832209,,False,,False,,False,1583.0,False,1583.0,False,1416.0,False,1422.0,False,1236.0,False,1254.0,False,1030.0,False,20.0,True,20.0,1583.0,0.01985691841492221,False,0.0027165302962871836,0.0019671719047166915,0.0005574751892191575,rollover,0.0,4.0,0.0,1.0,2.0,0.0,2.0,0.0,4.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0005458628617194347
